,output,predict
0,"{""ounces"": ""12""}","{""ounces"": ""12""}"
1,"{""ounces"": ""12""}","{""ounces"": ""12""}"
2,"{""ounces"": ""12""}","{""ounces"": ""12""}"
3,"{""ounces"": ""12""}","{""ounces"": ""12""}"
4,"{""abv"": ""0.09""}","{""abv"": ""0.09""}"
5,"{""ounces"": ""12""}","{""ounces"": ""12""}"
6,"{""ounces"": ""12""}","{""ounces"": ""12""}"
7,"{""ounces"": ""12""}","{""ounces"": ""12""}"
8,"{""abv"": ""0.045""}","{""abv"": ""0.045""}"
9,"{""ounces"": ""12""}","{""ounces"": ""12""}"
10,"{""ounces"": ""12""}","{""ounces"": ""12""}"
11,"{""ounces"": ""12""}","{""ounces"": ""12""}"
12,"{""ounces"": ""12""}","{""ounces"": ""12""}"
13,"{""ounces"": ""12""}","{""ounces"": ""12""}"
14,"{""ounces"": ""12""}","{""ounces"": ""12""}"
15,"{""abv"": ""0.069""}","{""abv"": ""0.069""}"
16,"{""ounces"": ""12""}","{""ounces"": ""12""}"
17,"{""ounces"": ""12""}","{""ounces"": ""12""}"
18,"{""abv"": ""0.061""}","{""abv"": ""0.061""}"
19,"{""ounces"": ""12""}","{""ounces"": ""12""}"
20,"{""ounces"": ""12""}","{""ounces"": ""12""}"
21,"{""ounces"": ""12""}","{""ounces"": ""12""}"
22,"{""ounces"": ""12""}","{""ounces"": ""12""}"
23,"{""ounces"": ""12""}","{""ounces"": ""12""}"
24,"{""ounces"": ""12""}","{""ounces"": ""12""}"
25,"{""city"": ""San Francisco""}","{""city"": ""San Francisco""}"
26,"{""state"": ""CA""}","{""state"": ""CA""}"
27,"{""ounces"": ""8""}","{""ounces"": ""8.4""}"
28,"{""ounces"": ""12""}","{""ounces"": ""12""}"
29,"{""ounces"": ""12""}","{""ounces"": ""12""}"
30,"{""ounces"": ""12""}","{""ounces"": ""12""}"
31,"{""ounces"": ""12""}","{""ounces"": ""12""}"
32,"{""ounces"": ""12""}","{""ounces"": ""12""}"
33,"{""abv"": ""0.049""}","{""abv"": ""0.049""}"
34,"{""ounces"": ""12""}","{""ounces"": ""12""}"
35,"{""ounces"": ""12""}","{""ounces"": ""12""}"
36,"{""ounces"": ""12""}","{""ounces"": ""12""}"
37,"{""abv"": ""0.07""}","{""abv"": ""0.07""}"
38,"{""ounces"": ""12""}","{""ounces"": ""12""}"
39,"{""abv"": ""0.07""}","{""abv"": ""0.07""}"
40,"{""ounces"": ""12""}","{""ounces"": ""12""}"
41,"{""ounces"": ""12""}","{""ounces"": ""12""}"
42,"{""ounces"": ""12""}","{""ounces"": ""12""}"
43,"{""ounces"": ""12""}","{""ounces"": ""12""}"
44,"{""abv"": ""0.079""}","{""abv"": ""0.079""}"
45,"{""ounces"": ""12""}","{""ounces"": ""12""}"
46,"{""abv"": ""0.068""}","{""abv"": ""0.068""}"
47,"{""ounces"": ""12""}","{""ounces"": ""12""}"
48,"{""ounces"": ""12""}","{""ounces"": ""12""}"
49,"{""ounces"": ""12""}","{""ounces"": ""12""}"
50,"{""ounces"": ""12""}","{""ounces"": ""12""}"
51,"{""ounces"": ""12""}","{""ounces"": ""12""}"
52,"{""ounces"": ""12""}","{""ounces"": ""12""}"
53,"{""ounces"": ""12""}","{""ounces"": ""12""}"
54,"{""ounces"": ""12""}","{""ounces"": ""12""}"
55,"{""abv"": ""0.045""}","{""abv"": ""0.045""}"
56,"{""ounces"": ""12""}","{""ounces"": ""12""}"
57,"{""abv"": ""0.055""}","{""abv"": ""0.055""}"
58,"{""ounces"": ""12""}","{""ounces"": ""12""}"
59,"{""ounces"": ""12""}","{""ounces"": ""12""}"
60,"{""abv"": ""0.055""}","{""abv"": ""0.055""}"
61,"{""ounces"": ""12""}","{""ounces"": ""12""}"
62,"{""city"": ""Saint Louis""}","{""city"": ""Saint Louis""}"
63,"{""state"": ""MO""}","{""state"": ""MO""}"
64,"{""ounces"": ""12""}","{""ounces"": ""12""}"
65,"{""ounces"": ""12""}","{""ounces"": ""12""}"
66,"{""ounces"": ""16""}","{""ounces"": ""16""}"
67,"{""ounces"": ""16""}","{""ounces"": ""16""}"
68,"{""ounces"": ""16""}","{""ounces"": ""16""}"
69,"{""ounces"": ""16""}","{""ounces"": ""16""}"
70,"{""ounces"": ""16""}","{""ounces"": ""16""}"
71,"{""abv"": ""0.09""}","{""abv"": ""0.09""}"
72,"{""ounces"": ""16""}","{""ounces"": ""16""}"
73,"{""abv"": ""0.046""}","{""abv"": ""0.046""}"
74,"{""ounces"": ""16""}","{""ounces"": ""16""}"
75,"{""abv"": ""0.052""}","{""abv"": ""0.052""}"
76,"{""ounces"": ""16""}","{""ounces"": ""16""}"
77,"{""ounces"": ""16""}","{""ounces"": ""16""}"
78,"{""ounces"": ""16""}","{""ounces"": ""16""}"
79,"{""ounces"": ""16""}","{""ounces"": ""16""}"
80,"{""ounces"": ""12""}","{""ounces"": ""12""}"
81,"{""ounces"": ""12""}","{""ounces"": ""12""}"
82,"{""ounces"": ""12""}","{""ounces"": ""12""}"
83,"{""ounces"": ""12""}","{""ounces"": ""12""}"
84,"{""ounces"": ""12""}","{""ounces"": ""12""}"
85,"{""ounces"": ""12""}","{""ounces"": ""12""}"
86,"{""ounces"": ""16""}","{""ounces"": ""16""}"
87,"{""ounces"": ""16""}","{""ounces"": ""16""}"
88,"{""ounces"": ""16""}","{""ounces"": ""16""}"
89,"{""ounces"": ""16""}","{""ounces"": ""16""}"
90,"{""abv"": ""0.125""}","{""abv"": ""0.125""}"
91,"{""ounces"": ""16""}","{""ounces"": ""16""}"
92,"{""ounces"": ""16""}","{""ounces"": ""16""}"
93,"{""ounces"": ""16""}","{""ounces"": ""16""}"
94,"{""ounces"": ""16""}","{""ounces"": ""16""}"
95,"{""ounces"": ""16""}","{""ounces"": ""16""}"
96,"{""ounces"": ""16""}","{""ounces"": ""16""}"
97,"{""ounces"": ""16""}","{""ounces"": ""16""}"
98,"{""ounces"": ""16""}","{""ounces"": ""16""}"
99,"{""abv"": ""0.051""}","{""abv"": ""0.051""}"
100,"{""ounces"": ""16""}","{""ounces"": ""16""}"
101,"{""abv"": ""0.065""}","{""abv"": ""0.065""}"
102,"{""ounces"": ""16""}","{""ounces"": ""16""}"
103,"{""ounces"": ""16""}","{""ounces"": ""16""}"
104,"{""ounces"": ""16""}","{""ounces"": ""16""}"
105,"{""ounces"": ""16""}","{""ounces"": ""16""}"
106,"{""ounces"": ""16""}","{""ounces"": ""16""}"
107,"{""ounces"": ""12""}","{""ounces"": ""12""}"
